time,x_2dot,x_dot,x,z_2dot,z_dot,z,slip_ratio,F_DP,F_z,h
1.846,1.06219e-06,0.0655589,0.110168,3.55345e-08,-4.89208e-09,0.000450112,0.344411,0.704146,3.9934,0.00210343
1.847,1.05453e-06,0.0655589,0.110234,3.52782e-08,-4.8568e-09,0.000450112,0.344411,0.704146,3.9934,0.00210343
1.848,1.04692e-06,0.0655589,0.110299,3.50238e-08,-4.82178e-09,0.000450112,0.344411,0.704146,3.9934,0.00210343
1.849,1.03937e-06,0.0655589,0.110365,3.47712e-08,-4.78701e-09,0.000450112,0.344411,0.704146,3.9934,0.00210343
1.85,1.03188e-06,0.0655589,0.110431,3.45205e-08,-4.75249e-09,0.000450112,0.344411,0.704146,3.9934,0.00210343
1.851,1.02444e-06,0.0655589,0.110496,3.42716e-08,-4.71822e-09,0.000450112,0.344411,0.704146,3.9934,0.00210343
1.852,1.01705e-06,0.0655589,0.110562,3.40244e-08,-4.68419e-09,0.000450112,0.344411,0.704146,3.9934,0.00210343
1.853,1.00972e-06,0.0655589,0.110627,3.37791e-08,-4.65041e-09,0.000450112,0.344411,0.704146,3.9934,0.00210343
1.854,1.00243e-06,0.0655589,0.110693,3.35355e-08,-4.61688e-09,0.000450112,0.344411,0.704146,3.9934,0.00210343
1.855,9.95206e-07,0.0655589,0.110758,3.32936e-08,-4.58358e-09,0.000450112,0.344411,0.704146,3.9934,0.00210343
1.856,9.88029e-07,0.0655589,0.110824,3.30535e-08,-4.55053e-09,0.000450112,0.344411,0.704146,3.9934,0.00210343
1.857,9.80904e-07,0.0655589,0.110889,3.28152e-08,-4.51772e-09,0.000450112,0.344411,0.704146,3.9934,0.00210343
1.858,9.73831e-07,0.0655589,0.110955,3.25786e-08,-4.48514e-09,0.000450112,0.344411,0.704146,3.9934,0.00210343
1.859,9.66808e-07,0.0655589,0.111021,3.23436e-08,-4.45279e-09,0.000450112,0.344411,0.704146,3.9934,0.00210343
1.86,9.59836e-07,0.0655589,0.111086,3.21104e-08,-4.42068e-09,0.000450112,0.344411,0.704146,3.9934,0.00210343
1.861,9.52915e-07,0.0655589,0.111152,3.18788e-08,-4.3888e-09,0.000450112,0.344411,0.704146,3.9934,0.00210343
1.862,9.46043e-07,0.0655589,0.111217,3.16489e-08,-4.35716e-09,0.000450112,0.344411,0.704146,3.9934,0.00210343
1.863,9.39221e-07,0.0655589,0.111283,3.14207e-08,-4.32573e-09,0.000450112,0.344411,0.704146,3.9934,0.00210343
1.864,9.32448e-07,0.0655589,0.111348,3.11941e-08,-4.29454e-09,0.000450112,0.344411,0.704146,3.9934,0.00210343
1.865,9.25723e-07,0.0655589,0.111414,3.09692e-08,-4.26357e-09,0.000450112,0.344411,0.704146,3.9934,0.00210343
1.866,9.19048e-07,0.0655589,0.111479,3.07459e-08,-4.23283e-09,0.000450111,0.344411,0.704146,3.9934,0.00210343
1.867,9.1242e-07,0.0655589,0.111545,3.05241e-08,-4.2023e-09,0.000450111,0.344411,0.704146,3.9934,0.00210343
1.868,9.05841e-07,0.0655589,0.111611,3.0304e-08,-4.172e-09,0.000450111,0.344411,0.704146,3.9934,0.00210343
1.869,8.99308e-07,0.0655589,0.111676,3.00855e-08,-4.14191e-09,0.000450111,0.344411,0.704146,3.9934,0.00210343
1.87,8.92823e-07,0.0655589,0.111742,2.98685e-08,-4.11204e-09,0.000450111,0.344411,0.704146,3.9934,0.00210343
1.871,8.86385e-07,0.0655589,0.111807,2.96531e-08,-4.08239e-09,0.000450111,0.344411,0.704146,3.9934,0.00210343
1.872,8.79993e-07,0.0655589,0.111873,2.94393e-08,-4.05295e-09,0.000450111,0.344411,0.704146,3.9934,0.00210343
1.873,8.73647e-07,0.0655589,0.111938,2.9227e-08,-4.02372e-09,0.000450111,0.344411,0.704146,3.9934,0.00210343
1.874,8.67347e-07,0.0655589,0.112004,2.90162e-08,-3.99471e-09,0.000450111,0.344411,0.704146,3.9934,0.00210343
1.875,8.61092e-07,0.0655589,0.112069,2.8807e-08,-3.9659e-09,0.000450111,0.344411,0.704145,3.9934,0.00210343
1.876,8.54882e-07,0.0655589,0.112135,2.85993e-08,-3.9373e-09,0.000450111,0.344411,0.704145,3.9934,0.00210343
1.877,8.48718e-07,0.0655589,0.112201,2.8393e-08,-3.90891e-09,0.000450111,0.344411,0.704145,3.9934,0.00210343
1.878,8.42597e-07,0.0655589,0.112266,2.81883e-08,-3.88072e-09,0.000450111,0.344411,0.704145,3.9934,0.00210343
1.879,8.36521e-07,0.0655589,0.112332,2.7985e-08,-3.85274e-09,0.000450111,0.344411,0.704145,3.9934,0.00210343
1.88,8.30489e-07,0.0655589,0.112397,2.77832e-08,-3.82495e-09,0.000450111,0.344411,0.704145,3.9934,0.00210343
1.881,8.245e-07,0.0655589,0.112463,2.75828e-08,-3.79737e-09,0.000450111,0.344411,0.704145,3.9934,0.00210343
1.882,8.18554e-07,0.0655589,0.112528,2.73839e-08,-3.76999e-09,0.000450111,0.344411,0.704145,3.9934,0.00210343
1.883,8.12651e-07,0.0655589,0.112594,2.71865e-08,-3.7428e-09,0.000450111,0.344411,0.704145,3.9934,0.00210343
1.884,8.06791e-07,0.0655589,0.11266,2.69904e-08,-3.71581e-09,0.000450111,0.344411,0.704145,3.9934,0.00210343
1.885,8.00973e-07,0.0655589,0.112725,2.67958e-08,-3.68901e-09,0.000450111,0.344411,0.704145,3.9934,0.00210343
1.886,7.95197e-07,0.0655589,0.112791,2.66026e-08,-3.66241e-09,0.000450111,0.344411,0.704145,3.9934,0.00210343
1.887,7.89463e-07,0.0655589,0.112856,2.64107e-08,-3.636e-09,0.000450111,0.344411,0.704145,3.9934,0.00210343
1.888,7.8377e-07,0.0655589,0.112922,2.62203e-08,-3.60978e-09,0.000450111,0.344411,0.704145,3.9934,0.00210343
1.889,7.78118e-07,0.0655589,0.112987,2.60312e-08,-3.58375e-09,0.000450111,0.344411,0.704145,3.9934,0.00210343
1.89,7.72506e-07,0.0655589,0.113053,2.58434e-08,-3.5579e-09,0.000450111,0.344411,0.704145,3.9934,0.00210343
1.891,7.66936e-07,0.0655589,0.113118,2.56571e-08,-3.53225e-09,0.000450111,0.344411,0.704145,3.9934,0.00210343
1.892,7.61405e-07,0.0655589,0.113184,2.54721e-08,-3.50678e-09,0.000450111,0.344411,0.704145,3.9934,0.00210343
1.893,7.55914e-07,0.0655589,0.11325,2.52884e-08,-3.48149e-09,0.000450111,0.344411,0.704145,3.9934,0.00210343
1.894,7.50463e-07,0.0655589,0.113315,2.5106e-08,-3.45638e-09,0.000450111,0.344411,0.704145,3.9934,0.00210343
1.895,7.45051e-07,0.0655589,0.113381,2.4925e-08,-3.43146e-09,0.000450111,0.344411,0.704145,3.9934,0.00210343
1.896,7.39678e-07,0.0655589,0.113446,2.47452e-08,-3.40671e-09,0.000450111,0.344411,0.704145,3.9934,0.00210343
1.897,7.34344e-07,0.0655589,0.113512,2.45668e-08,-3.38214e-09,0.000450111,0.344411,0.704145,3.9934,0.00210343
1.898,7.29049e-07,0.0655589,0.113577,2.43896e-08,-3.35775e-09,0.000450111,0.344411,0.704145,3.9934,0.00210343
1.899,7.23792e-07,0.0655589,0.113643,2.42137e-08,-3.33354e-09,0.000450111,0.344411,0.704145,3.9934,0.00210343
1.9,7.18572e-07,0.0655589,0.113708,2.40391e-08,-3.3095e-09,0.000450111,0.344411,0.704145,3.9934,0.00210343
1.901,7.1339e-07,0.0655589,0.113774,2.38658e-08,-3.28564e-09,0.000450111,0.344411,0.704145,3.9934,0.00210343
1.902,7.08246e-07,0.0655589,0.11384,2.36937e-08,-3.26194e-09,0.000450111,0.344411,0.704145,3.9934,0.00210343
1.903,7.03138e-07,0.0655589,0.113905,2.35228e-08,-3.23842e-09,0.000450111,0.344411,0.704145,3.9934,0.00210343
1.904,6.98068e-07,0.0655589,0.113971,2.33532e-08,-3.21507e-09,0.000450111,0.344411,0.704145,3.9934,0.00210343
1.905,6.93034e-07,0.0655589,0.114036,2.31848e-08,-3.19188e-09,0.000450111,0.344411,0.704145,3.9934,0.00210343
1.906,6.88036e-07,0.0655589,0.114102,2.30176e-08,-3.16886e-09,0.000450111,0.344411,0.704145,3.9934,0.00210343
1.907,6.83075e-07,0.0655589,0.114167,2.28516e-08,-3.14601e-09,0.000450111,0.344411,0.704145,3.9934,0.00210343
1.908,6.78149e-07,0.0655589,0.114233,2.26868e-08,-3.12333e-09,0.000450111,0.344411,0.704145,3.9934,0.00210343
1.909,6.73258e-07,0.0655589,0.114299,2.25232e-08,-3.1008e-09,0.000450111,0.344411,0.704145,3.9934,0.00210343
1.91,6.68403e-07,0.0655589,0.114364,2.23608e-08,-3.07844e-09,0.000450111,0.344411,0.704145,3.9934,0.00210343
1.911,6.63583e-07,0.0655589,0.11443,2.21995e-08,-3.05624e-09,0.000450111,0.344411,0.704145,3.9934,0.00210343
1.912,6.58798e-07,0.0655589,0.114495,2.20395e-08,-3.0342e-09,0.000450111,0.344411,0.704145,3.9934,0.00210343
1.913,6.54047e-07,0.0655589,0.114561,2.18805e-08,-3.01232e-09,0.000450111,0.344411,0.704145,3.9934,0.00210343
1.914,6.49331e-07,0.0655589,0.114626,2.17227e-08,-2.9906e-09,0.000450111,0.344411,0.704145,3.9934,0.00210343
1.915,6.44648e-07,0.0655589,0.114692,2.15661e-08,-2.96903e-09,0.000450111,0.344411,0.704145,3.9934,0.00210343
1.916,6.39999e-07,0.0655589,0.114757,2.14106e-08,-2.94762e-09,0.000450111,0.344411,0.704145,3.9934,0.00210343
1.917,6.35384e-07,0.0655589,0.114823,2.12562e-08,-2.92637e-09,0.000450111,0.344411,0.704145,3.9934,0.00210343
1.918,6.30802e-07,0.0655589,0.114889,2.11029e-08,-2.90526e-09,0.000450111,0.344411,0.704145,3.9934,0.00210343
1.919,6.26253e-07,0.0655589,0.114954,2.09507e-08,-2.88431e-09,0.000450111,0.344411,0.704145,3.9934,0.00210343
1.92,6.21737e-07,0.0655589,0.11502,2.07996e-08,-2.86351e-09,0.000450111,0.344411,0.704145,3.9934,0.00210343
1.921,6.17254e-07,0.0655589,0.115085,2.06496e-08,-2.84286e-09,0.000450111,0.344411,0.704145,3.9934,0.00210343
1.922,6.12803e-07,0.0655589,0.115151,2.05007e-08,-2.82236e-09,0.000450111,0.344411,0.704145,3.9934,0.00210343
1.923,6.08383e-07,0.0655589,0.115216,2.03529e-08,-2.80201e-09,0.000450111,0.344411,0.704145,3.9934,0.00210343
1.924,6.03996e-07,0.0655589,0.115282,2.02061e-08,-2.7818e-09,0.000450111,0.344411,0.704145,3.9934,0.00210343
1.925,5.99641e-07,0.0655589,0.115347,2.00604e-08,-2.76174e-09,0.000450111,0.344411,0.704145,3.9934,0.00210343
1.926,5.95316e-07,0.0655589,0.115413,1.99157e-08,-2.74183e-09,0.000450111,0.344411,0.704145,3.9934,0.00210343
1.927,5.91023e-07,0.0655589,0.115479,1.97721e-08,-2.72206e-09,0.000450111,0.344411,0.704145,3.9934,0.00210343
1.928,5.86761e-07,0.0655589,0.115544,1.96295e-08,-2.70243e-09,0.000450111,0.344411,0.704145,3.9934,0.00210343
1.929,5.8253e-07,0.0655589,0.11561,1.9488e-08,-2.68294e-09,0.000450111,0.344411,0.704145,3.9934,0.00210343
1.93,5.78329e-07,0.0655589,0.115675,1.93474e-08,-2.66359e-09,0.000450111,0.344411,0.704145,3.9934,0.00210343
1.931,5.74159e-07,0.0655589,0.115741,1.92079e-08,-2.64438e-09,0.000450111,0.344411,0.704145,3.9934,0.00210343
1.932,5.70018e-07,0.0655589,0.115806,1.90694e-08,-2.62531e-09,0.000450111,0.344411,0.704145,3.9934,0.00210343
1.933,5.65908e-07,0.0655589,0.115872,1.89319e-08,-2.60638e-09,0.000450111,0.344411,0.704145,3.9934,0.00210343
1.934,5.61827e-07,0.0655589,0.115937,1.87954e-08,-2.58759e-09,0.000450111,0.344411,0.704145,3.9934,0.00210343
1.935,5.57775e-07,0.0655589,0.116003,1.86598e-08,-2.56893e-09,0.000450111,0.344411,0.704145,3.9934,0.00210343
1.936,5.53753e-07,0.0655589,0.116069,1.85253e-08,-2.5504e-09,0.000450111,0.344411,0.704145,3.9934,0.00210343
1.937,5.4976e-07,0.0655589,0.116134,1.83917e-08,-2.53201e-09,0.000450111,0.344411,0.704145,3.9934,0.00210343
1.938,5.45795e-07,0.0655589,0.1162,1.82591e-08,-2.51375e-09,0.000450111,0.344411,0.704145,3.9934,0.00210343
1.939,5.41859e-07,0.0655589,0.116265,1.81274e-08,-2.49562e-09,0.000450111,0.344411,0.704145,3.9934,0.00210343
1.94,5.37952e-07,0.0655589,0.116331,1.79967e-08,-2.47763e-09,0.000450111,0.344411,0.704145,3.9934,0.00210343
1.941,5.34073e-07,0.0655589,0.116396,1.78669e-08,-2.45976e-09,0.000450111,0.344411,0.704145,3.9934,0.00210343
1.942,5.30221e-07,0.065559,0.116462,1.77381e-08,-2.44202e-09,0.000450111,0.34441,0.704145,3.9934,0.00210343
1.943,5.26398e-07,0.065559,0.116528,1.76101e-08,-2.42441e-09,0.000450111,0.34441,0.704145,3.9934,0.00210343
1.944,5.22602e-07,0.065559,0.116593,1.74831e-08,-2.40693e-09,0.000450111,0.34441,0.704145,3.9934,0.00210343
1.945,5.18833e-07,0.065559,0.116659,1.73571e-08,-2.38957e-09,0.000450111,0.34441,0.704145,3.9934,0.00210343
1.946,5.15092e-07,0.065559,0.116724,1.72319e-08,-2.37234e-09,0.000450111,0.34441,0.704145,3.9934,0.00210343
1.947,5.11377e-07,0.065559,0.11679,1.71076e-08,-2.35523e-09,0.000450111,0.34441,0.704145,3.9934,0.00210343
1.948,5.07689e-07,0.065559,0.116855,1.69843e-08,-2.33825e-09,0.000450111,0.34441,0.704145,3.9934,0.00210343
1.949,5.04028e-07,0.065559,0.116921,1.68618e-08,-2.32138e-09,0.000450111,0.34441,0.704145,3.9934,0.00210343
1.95,5.00394e-07,0.065559,0.116986,1.67402e-08,-2.30464e-09,0.000450111,0.34441,0.704145,3.9934,0.00210343
1.951,4.96785e-07,0.065559,0.117052,1.66195e-08,-2.28803e-09,0.000450111,0.34441,0.704145,3.9934,0.00210343
1.952,4.93203e-07,0.065559,0.117118,1.64996e-08,-2.27153e-09,0.000450111,0.34441,0.704145,3.9934,0.00210343
1.953,4.89646e-07,0.065559,0.117183,1.63806e-08,-2.25515e-09,0.000450111,0.34441,0.704145,3.9934,0.00210343
1.954,4.86115e-07,0.065559,0.117249,1.62625e-08,-2.23888e-09,0.000450111,0.34441,0.704145,3.9934,0.00210343
1.955,4.82609e-07,0.065559,0.117314,1.61452e-08,-2.22274e-09,0.000450111,0.34441,0.704145,3.9934,0.00210343
1.956,4.79129e-07,0.065559,0.11738,1.60288e-08,-2.20671e-09,0.000450111,0.34441,0.704145,3.9934,0.00210343
1.957,4.75674e-07,0.065559,0.117445,1.59132e-08,-2.1908e-09,0.000450111,0.34441,0.704145,3.9934,0.00210343
1.958,4.72244e-07,0.065559,0.117511,1.57985e-08,-2.175e-09,0.000450111,0.34441,0.704145,3.9934,0.00210343
1.959,4.68838e-07,0.065559,0.117576,1.56846e-08,-2.15931e-09,0.000450111,0.34441,0.704145,3.9934,0.00210343
1.96,4.65457e-07,0.065559,0.117642,1.55714e-08,-2.14374e-09,0.000450111,0.34441,0.704145,3.9934,0.00210343
1.961,4.62101e-07,0.065559,0.117708,1.54591e-08,-2.12828e-09,0.000450111,0.34441,0.704145,3.9934,0.00210343
1.962,4.58769e-07,0.065559,0.117773,1.53477e-08,-2.11293e-09,0.000450111,0.34441,0.704144,3.9934,0.00210343
1.963,4.5546e-07,0.065559,0.117839,1.5237e-08,-2.0977e-09,0.000450111,0.34441,0.704144,3.9934,0.00210343
1.964,4.52176e-07,0.065559,0.117904,1.51271e-08,-2.08257e-09,0.000450111,0.34441,0.704144,3.9934,0.00210343
1.965,4.48915e-07,0.065559,0.11797,1.5018e-08,-2.06755e-09,0.000450111,0.34441,0.704144,3.9934,0.00210343
1.966,4.45678e-07,0.065559,0.118035,1.49097e-08,-2.05264e-09,0.000450111,0.34441,0.704144,3.9934,0.00210343
1.967,4.42464e-07,0.065559,0.118101,1.48022e-08,-2.03784e-09,0.000450111,0.34441,0.704144,3.9934,0.00210343
1.968,4.39273e-07,0.065559,0.118166,1.46955e-08,-2.02314e-09,0.000450111,0.34441,0.704144,3.9934,0.00210343
1.969,4.36105e-07,0.065559,0.118232,1.45895e-08,-2.00855e-09,0.000450111,0.34441,0.704144,3.9934,0.00210343
1.97,4.3296e-07,0.065559,0.118298,1.44843e-08,-1.99407e-09,0.000450111,0.34441,0.704144,3.9934,0.00210343
1.971,4.29838e-07,0.065559,0.118363,1.43798e-08,-1.97969e-09,0.000450111,0.34441,0.704144,3.9934,0.00210343
1.972,4.26739e-07,0.065559,0.118429,1.42761e-08,-1.96541e-09,0.000450111,0.34441,0.704144,3.9934,0.00210343
1.973,4.23661e-07,0.065559,0.118494,1.41732e-08,-1.95124e-09,0.000450111,0.34441,0.704144,3.9934,0.00210343
1.974,4.20606e-07,0.065559,0.11856,1.4071e-08,-1.93717e-09,0.000450111,0.34441,0.704144,3.9934,0.00210343
1.975,4.17573e-07,0.065559,0.118625,1.39695e-08,-1.9232e-09,0.000450111,0.34441,0.704144,3.9934,0.00210343
1.976,4.14562e-07,0.065559,0.118691,1.38688e-08,-1.90933e-09,0.000450111,0.34441,0.704144,3.9934,0.00210343
1.977,4.11572e-07,0.065559,0.118757,1.37687e-08,-1.89556e-09,0.000450111,0.34441,0.704144,3.9934,0.00210343
1.978,4.08604e-07,0.065559,0.118822,1.36695e-08,-1.88189e-09,0.000450111,0.34441,0.704144,3.9934,0.00210343
1.979,4.05658e-07,0.065559,0.118888,1.35709e-08,-1.86832e-09,0.000450111,0.34441,0.704144,3.9934,0.00210343
1.98,4.02732e-07,0.065559,0.118953,1.3473e-08,-1.85485e-09,0.000450111,0.34441,0.704144,3.9934,0.00210343
1.981,3.99828e-07,0.065559,0.119019,1.33759e-08,-1.84147e-09,0.000450111,0.34441,0.704144,3.9934,0.00210343
1.982,3.96945e-07,0.065559,0.119084,1.32794e-08,-1.82819e-09,0.000450111,0.34441,0.704144,3.9934,0.00210343
1.983,3.94082e-07,0.065559,0.11915,1.31837e-08,-1.81501e-09,0.000450111,0.34441,0.704144,3.9934,0.00210343
1.984,3.91241e-07,0.065559,0.119215,1.30886e-08,-1.80192e-09,0.000450111,0.34441,0.704144,3.9934,0.00210343
1.985,3.88419e-07,0.065559,0.119281,1.29942e-08,-1.78893e-09,0.000450111,0.34441,0.704144,3.9934,0.00210343
1.986,3.85618e-07,0.065559,0.119347,1.29005e-08,-1.77603e-09,0.000450111,0.34441,0.704144,3.9934,0.00210343
1.987,3.82837e-07,0.065559,0.119412,1.28075e-08,-1.76322e-09,0.000450111,0.34441,0.704144,3.9934,0.00210343
1.988,3.80077e-07,0.065559,0.119478,1.27151e-08,-1.75051e-09,0.000450111,0.34441,0.704144,3.9934,0.00210343
1.989,3.77336e-07,0.065559,0.119543,1.26234e-08,-1.73788e-09,0.000450111,0.34441,0.704144,3.9934,0.00210343
1.99,3.74615e-07,0.065559,0.119609,1.25324e-08,-1.72535e-09,0.000450111,0.34441,0.704144,3.9934,0.00210343
1.991,3.71913e-07,0.065559,0.119674,1.2442e-08,-1.71291e-09,0.000450111,0.34441,0.704144,3.9934,0.00210343
1.992,3.69231e-07,0.065559,0.11974,1.23523e-08,-1.70056e-09,0.000450111,0.34441,0.704144,3.9934,0.00210343
1.993,3.66569e-07,0.065559,0.119805,1.22632e-08,-1.68829e-09,0.000450111,0.34441,0.704144,3.9934,0.00210343
1.994,3.63925e-07,0.065559,0.119871,1.21748e-08,-1.67612e-09,0.000450111,0.34441,0.704144,3.9934,0.00210343
1.995,3.61301e-07,0.065559,0.119937,1.2087e-08,-1.66403e-09,0.000450111,0.34441,0.704144,3.9934,0.00210343
1.996,3.58695e-07,0.065559,0.120002,1.19998e-08,-1.65203e-09,0.000450111,0.34441,0.704144,3.9934,0.00210343
1.997,3.56109e-07,0.065559,0.120068,1.19133e-08,-1.64012e-09,0.000450111,0.34441,0.704144,3.9934,0.00210343
1.998,3.53541e-07,0.065559,0.120133,1.18274e-08,-1.62829e-09,0.000450111,0.34441,0.704144,3.9934,0.00210343
1.999,3.50991e-07,0.065559,0.120199,1.17421e-08,-1.61655e-09,0.000450111,0.34441,0.704144,3.9934,0.00210343
2,3.4846e-07,0.065559,0.120264,1.16574e-08,-1.60489e-09,0.000450111,0.34441,0.704144,3.9934,0.00210343
2.001,3.45947e-07,0.065559,0.12033,1.15733e-08,-1.59332e-09,0.000450111,0.34441,0.704144,3.9934,0.00210343
2.002,3.43453e-07,0.065559,0.120395,1.14899e-08,-1.58183e-09,0.000450111,0.34441,0.704144,3.9934,0.00210343
2.003,3.40976e-07,0.065559,0.120461,1.1407e-08,-1.57042e-09,0.000450111,0.34441,0.704144,3.9934,0.00210343
2.004,3.38517e-07,0.065559,0.120527,1.13248e-08,-1.5591e-09,0.000450111,0.34441,0.704144,3.9934,0.00210343
2.005,3.36076e-07,0.065559,0.120592,1.12431e-08,-1.54785e-09,0.000450111,0.34441,0.704144,3.9934,0.00210343
2.006,3.33652e-07,0.065559,0.120658,1.1162e-08,-1.53669e-09,0.000450111,0.34441,0.704144,3.9934,0.00210343
2.007,3.31246e-07,0.065559,0.120723,1.10815e-08,-1.52561e-09,0.000450111,0.34441,0.704144,3.9934,0.00210343
2.008,3.28857e-07,0.065559,0.120789,1.10016e-08,-1.51461e-09,0.000450111,0.34441,0.704144,3.9934,0.00210343
2.009,3.26486e-07,0.065559,0.120854,1.09223e-08,-1.50368e-09,0.000450111,0.34441,0.704144,3.9934,0.00210343
2.01,3.24132e-07,0.065559,0.12092,1.08435e-08,-1.49284e-09,0.000450111,0.34441,0.704144,3.9934,0.00210343
2.011,3.21794e-07,0.065559,0.120986,1.07653e-08,-1.48208e-09,0.000450111,0.34441,0.704144,3.9934,0.00210343
2.012,3.19474e-07,0.065559,0.121051,1.06877e-08,-1.47139e-09,0.000450111,0.34441,0.704144,3.9934,0.00210343
2.013,3.1717e-07,0.065559,0.121117,1.06106e-08,-1.46078e-09,0.000450111,0.34441,0.704144,3.9934,0.00210343
2.014,3.14883e-07,0.065559,0.121182,1.05341e-08,-1.45024e-09,0.000450111,0.34441,0.704144,3.9934,0.00210343
2.015,3.12612e-07,0.065559,0.121248,1.04581e-08,-1.43979e-09,0.000450111,0.34441,0.704144,3.9934,0.00210343
2.016,3.10358e-07,0.065559,0.121313,1.03827e-08,-1.4294e-09,0.000450111,0.34441,0.704144,3.9934,0.00210343
2.017,3.08119e-07,0.065559,0.121379,1.03078e-08,-1.41909e-09,0.000450111,0.34441,0.704144,3.9934,0.00210343
2.018,3.05898e-07,0.065559,0.121444,1.02335e-08,-1.40886e-09,0.000450111,0.34441,0.704144,3.9934,0.00210343
2.019,3.03692e-07,0.065559,0.12151,1.01597e-08,-1.3987e-09,0.000450111,0.34441,0.704144,3.9934,0.00210343
2.02,3.01502e-07,0.065559,0.121576,1.00864e-08,-1.38862e-09,0.000450111,0.34441,0.704144,3.9934,0.00210343
2.021,2.99327e-07,0.065559,0.121641,1.00137e-08,-1.3786e-09,0.000450111,0.34441,0.704144,3.9934,0.00210343
2.022,2.97169e-07,0.065559,0.121707,9.9415e-09,-1.36866e-09,0.000450111,0.34441,0.704144,3.9934,0.00210343
2.023,2.95026e-07,0.065559,0.121772,9.86982e-09,-1.35879e-09,0.000450111,0.34441,0.704144,3.9934,0.00210343
2.024,2.92898e-07,0.065559,0.121838,9.79864e-09,-1.34899e-09,0.000450111,0.34441,0.704144,3.9934,0.00210343
2.025,2.90786e-07,0.065559,0.121903,9.72797e-09,-1.33926e-09,0.000450111,0.34441,0.704144,3.9934,0.00210343
2.026,2.88689e-07,0.065559,0.121969,9.65784e-09,-1.32961e-09,0.000450111,0.34441,0.704144,3.9934,0.00210343
2.027,2.86607e-07,0.065559,0.122034,9.58818e-09,-1.32002e-09,0.000450111,0.34441,0.704144,3.9934,0.00210343
2.028,2.84541e-07,0.065559,0.1221,9.51904e-09,-1.3105e-09,0.000450111,0.34441,0.704144,3.9934,0.00210343
2.029,2.82489e-07,0.065559,0.122166,9.45039e-09,-1.30105e-09,0.000450111,0.34441,0.704144,3.9934,0.00210343
2.03,2.80452e-07,0.065559,0.122231,9.38224e-09,-1.29167e-09,0.000450111,0.34441,0.704144,3.9934,0.00210343
2.031,2.78429e-07,0.065559,0.122297,9.31458e-09,-1.28235e-09,0.000450111,0.34441,0.704144,3.9934,0.00210343
2.032,2.76421e-07,0.065559,0.122362,9.24742e-09,-1.2731e-09,0.000450111,0.34441,0.704144,3.9934,0.00210343
2.033,2.74428e-07,0.065559,0.122428,9.18073e-09,-1.26392e-09,0.000450111,0.34441,0.704144,3.9934,0.00210343
2.034,2.72449e-07,0.065559,0.122493,9.11452e-09,-1.25481e-09,0.000450111,0.34441,0.704144,3.9934,0.00210343
2.035,2.70484e-07,0.065559,0.122559,9.0488e-09,-1.24576e-09,0.000450111,0.34441,0.704144,3.9934,0.00210343
2.036,2.68534e-07,0.065559,0.122624,8.98354e-09,-1.23678e-09,0.000450111,0.34441,0.704144,3.9934,0.00210343
2.037,2.66597e-07,0.065559,0.12269,8.91876e-09,-1.22786e-09,0.000450111,0.34441,0.704144,3.9934,0.00210343
2.038,2.64675e-07,0.065559,0.122756,8.85445e-09,-1.219e-09,0.000450111,0.34441,0.704144,3.9934,0.00210343
2.039,2.62766e-07,0.065559,0.122821,8.79059e-09,-1.21021e-09,0.000450111,0.34441,0.704144,3.9934,0.00210343
2.04,2.60871e-07,0.065559,0.122887,8.7272e-09,-1.20149e-09,0.000450111,0.34441,0.704144,3.9934,0.00210343
2.041,2.5899e-07,0.065559,0.122952,8.66427e-09,-1.19282e-09,0.000450111,0.34441,0.704144,3.9934,0.00210343
2.042,2.57122e-07,0.065559,0.123018,8.60178e-09,-1.18422e-09,0.000450111,0.34441,0.704144,3.9934,0.00210343
2.043,2.55268e-07,0.065559,0.123083,8.53975e-09,-1.17568e-09,0.000450111,0.34441,0.704144,3.9934,0.00210343
2.044,2.53427e-07,0.065559,0.123149,8.47818e-09,-1.1672e-09,0.000450111,0.34441,0.704144,3.9934,0.00210343
2.045,2.516e-07,0.065559,0.123215,8.41704e-09,-1.15878e-09,0.000450111,0.34441,0.704144,3.9934,0.00210343
2.046,2.49785e-07,0.065559,0.12328,8.35634e-09,-1.15043e-09,0.000450111,0.34441,0.704144,3.9934,0.00210343
2.047,2.47984e-07,0.065559,0.123346,8.29608e-09,-1.14213e-09,0.000450111,0.34441,0.704144,3.9934,0.00210343
2.048,2.46196e-07,0.065559,0.123411,8.23625e-09,-1.1339e-09,0.000450111,0.34441,0.704144,3.9934,0.00210343
2.049,2.4442e-07,0.065559,0.123477,8.17686e-09,-1.12572e-09,0.000450111,0.34441,0.704144,3.9934,0.00210343
2.05,2.42658e-07,0.065559,0.123542,8.11789e-09,-1.1176e-09,0.000450111,0.34441,0.704144,3.9934,0.00210343
2.051,2.40908e-07,0.065559,0.123608,8.05935e-09,-1.10954e-09,0.000450111,0.34441,0.704144,3.9934,0.00210343
