time,x_2dot,x_dot,x,z_2dot,z_dot,z,slip_ratio,F_DP,F_z,h
2.501,5.72782e-08,0.0652554,0.149686,1.41107e-08,-2.13697e-09,0.00549238,0.347446,3.69865e-07,10.543,0.0107783
2.502,5.69022e-08,0.0652554,0.149752,1.40182e-08,-2.12296e-09,0.00549238,0.347446,3.67437e-07,10.543,0.0107783
2.503,5.65288e-08,0.0652554,0.149817,1.39262e-08,-2.10903e-09,0.00549238,0.347446,3.65025e-07,10.543,0.0107783
2.504,5.61577e-08,0.0652554,0.149882,1.38349e-08,-2.0952e-09,0.00549238,0.347446,3.62629e-07,10.543,0.0107783
2.505,5.57891e-08,0.0652554,0.149947,1.37442e-08,-2.08145e-09,0.00549238,0.347446,3.60249e-07,10.543,0.0107783
2.506,5.5423e-08,0.0652554,0.150013,1.36541e-08,-2.0678e-09,0.00549238,0.347446,3.57885e-07,10.543,0.0107783
2.507,5.50592e-08,0.0652554,0.150078,1.35645e-08,-2.05423e-09,0.00549238,0.347446,3.55536e-07,10.543,0.0107783
2.508,5.46978e-08,0.0652554,0.150143,1.34756e-08,-2.04076e-09,0.00549238,0.347446,3.53202e-07,10.543,0.0107783
2.509,5.43388e-08,0.0652554,0.150209,1.33872e-08,-2.02737e-09,0.00549238,0.347446,3.50884e-07,10.543,0.0107783
2.51,5.39821e-08,0.0652554,0.150274,1.32994e-08,-2.01407e-09,0.00549238,0.347446,3.48581e-07,10.543,0.0107783
2.511,5.36278e-08,0.0652554,0.150339,1.32122e-08,-2.00086e-09,0.00549238,0.347446,3.46293e-07,10.543,0.0107783
2.512,5.32758e-08,0.0652554,0.150404,1.31255e-08,-1.98773e-09,0.00549238,0.347446,3.4402e-07,10.543,0.0107783
2.513,5.29262e-08,0.0652554,0.15047,1.30395e-08,-1.97469e-09,0.00549238,0.347446,3.41762e-07,10.543,0.0107783
2.514,5.25788e-08,0.0652554,0.150535,1.29539e-08,-1.96174e-09,0.00549238,0.347446,3.39519e-07,10.543,0.0107783
2.515,5.22337e-08,0.0652554,0.1506,1.2869e-08,-1.94887e-09,0.00549238,0.347446,3.3729e-07,10.543,0.0107783
2.516,5.18908e-08,0.0652554,0.150665,1.27846e-08,-1.93609e-09,0.00549238,0.347446,3.35077e-07,10.543,0.0107783
2.517,5.15502e-08,0.0652554,0.150731,1.27008e-08,-1.92338e-09,0.00549238,0.347446,3.32877e-07,10.543,0.0107783
2.518,5.12119e-08,0.0652554,0.150796,1.26175e-08,-1.91077e-09,0.00549238,0.347446,3.30692e-07,10.543,0.0107783
2.519,5.08758e-08,0.0652554,0.150861,1.25347e-08,-1.89823e-09,0.00549238,0.347446,3.28522e-07,10.543,0.0107783
2.52,5.05418e-08,0.0652554,0.150926,1.24525e-08,-1.88578e-09,0.00549238,0.347446,3.26366e-07,10.543,0.0107783
2.521,5.02101e-08,0.0652554,0.150992,1.23708e-08,-1.87341e-09,0.00549238,0.347446,3.24224e-07,10.543,0.0107783
2.522,4.98805e-08,0.0652554,0.151057,1.22897e-08,-1.86112e-09,0.00549238,0.347446,3.22095e-07,10.543,0.0107783
2.523,4.95532e-08,0.0652554,0.151122,1.22091e-08,-1.84891e-09,0.00549238,0.347446,3.19981e-07,10.543,0.0107783
2.524,4.92279e-08,0.0652554,0.151187,1.2129e-08,-1.83678e-09,0.00549238,0.347446,3.17881e-07,10.543,0.0107783
2.525,4.89048e-08,0.0652554,0.151253,1.20495e-08,-1.82473e-09,0.00549238,0.347446,3.15795e-07,10.543,0.0107783
2.526,4.85838e-08,0.0652554,0.151318,1.19705e-08,-1.81276e-09,0.00549238,0.347446,3.13722e-07,10.543,0.0107783
2.527,4.82649e-08,0.0652554,0.151383,1.1892e-08,-1.80087e-09,0.00549238,0.347446,3.11663e-07,10.543,0.0107783
2.528,4.79481e-08,0.0652554,0.151448,1.1814e-08,-1.78906e-09,0.00549238,0.347446,3.09617e-07,10.543,0.0107783
2.529,4.76334e-08,0.0652554,0.151514,1.17365e-08,-1.77732e-09,0.00549238,0.347446,3.07585e-07,10.543,0.0107783
2.53,4.73208e-08,0.0652554,0.151579,1.16595e-08,-1.76566e-09,0.00549238,0.347446,3.05566e-07,10.543,0.0107783
2.531,4.70102e-08,0.0652554,0.151644,1.15831e-08,-1.75408e-09,0.00549238,0.347446,3.03561e-07,10.543,0.0107783
2.532,4.67016e-08,0.0652554,0.151709,1.15071e-08,-1.74257e-09,0.00549238,0.347446,3.01568e-07,10.543,0.0107783
2.533,4.63951e-08,0.0652554,0.151775,1.14316e-08,-1.73114e-09,0.00549238,0.347446,2.99589e-07,10.543,0.0107783
2.534,4.60906e-08,0.0652554,0.15184,1.13566e-08,-1.71978e-09,0.00549238,0.347446,2.97622e-07,10.543,0.0107783
2.535,4.57881e-08,0.0652554,0.151905,1.12822e-08,-1.7085e-09,0.00549238,0.347446,2.95669e-07,10.543,0.0107783
2.536,4.54875e-08,0.0652554,0.15197,1.12082e-08,-1.69729e-09,0.00549238,0.347446,2.93728e-07,10.543,0.0107783
2.537,4.5189e-08,0.0652554,0.152036,1.11347e-08,-1.68616e-09,0.00549238,0.347446,2.918e-07,10.543,0.0107783
2.538,4.48924e-08,0.0652554,0.152101,1.10616e-08,-1.67509e-09,0.00549238,0.347446,2.89885e-07,10.543,0.0107783
2.539,4.45977e-08,0.0652554,0.152166,1.09891e-08,-1.66411e-09,0.00549238,0.347446,2.87983e-07,10.543,0.0107783
2.54,4.4305e-08,0.0652554,0.152231,1.0917e-08,-1.65319e-09,0.00549238,0.347446,2.86092e-07,10.543,0.0107783
2.541,4.40142e-08,0.0652554,0.152297,1.08454e-08,-1.64234e-09,0.00549238,0.347446,2.84215e-07,10.543,0.0107783
2.542,4.37253e-08,0.0652554,0.152362,1.07743e-08,-1.63157e-09,0.00549238,0.347446,2.82349e-07,10.543,0.0107783
2.543,4.34383e-08,0.0652554,0.152427,1.07036e-08,-1.62087e-09,0.00549238,0.347446,2.80496e-07,10.543,0.0107783
2.544,4.31532e-08,0.0652554,0.152492,1.06334e-08,-1.61023e-09,0.00549238,0.347446,2.78655e-07,10.543,0.0107783
2.545,4.287e-08,0.0652554,0.152558,1.05637e-08,-1.59967e-09,0.00549238,0.347446,2.76826e-07,10.543,0.0107783
2.546,4.25886e-08,0.0652554,0.152623,1.04944e-08,-1.58917e-09,0.00549238,0.347446,2.75009e-07,10.543,0.0107783
2.547,4.23091e-08,0.0652554,0.152688,1.04256e-08,-1.57875e-09,0.00549238,0.347446,2.73204e-07,10.543,0.0107783
2.548,4.20314e-08,0.0652554,0.152753,1.03572e-08,-1.56839e-09,0.00549238,0.347446,2.71411e-07,10.543,0.0107783
2.549,4.17555e-08,0.0652554,0.152819,1.02893e-08,-1.5581e-09,0.00549238,0.347446,2.69629e-07,10.543,0.0107783
2.55,4.14814e-08,0.0652554,0.152884,1.02218e-08,-1.54788e-09,0.00549238,0.347446,2.67859e-07,10.543,0.0107783
2.551,4.12092e-08,0.0652554,0.152949,1.01547e-08,-1.53773e-09,0.00549238,0.347446,2.66101e-07,10.543,0.0107783
2.552,4.09387e-08,0.0652554,0.153015,1.00881e-08,-1.52764e-09,0.00549238,0.347446,2.64355e-07,10.543,0.0107783
2.553,4.067e-08,0.0652554,0.15308,1.0022e-08,-1.51761e-09,0.00549238,0.347446,2.6262e-07,10.543,0.0107783
2.554,4.0403e-08,0.0652554,0.153145,9.95624e-09,-1.50766e-09,0.00549238,0.347446,2.60896e-07,10.543,0.0107783
2.555,4.01378e-08,0.0652554,0.15321,9.89094e-09,-1.49777e-09,0.00549238,0.347446,2.59184e-07,10.543,0.0107783
2.556,3.98744e-08,0.0652554,0.153276,9.82606e-09,-1.48794e-09,0.00549238,0.347446,2.57482e-07,10.543,0.0107783
2.557,3.96127e-08,0.0652554,0.153341,9.76162e-09,-1.47818e-09,0.00549238,0.347446,2.55792e-07,10.543,0.0107783
2.558,3.93527e-08,0.0652554,0.153406,9.69759e-09,-1.46848e-09,0.00549238,0.347446,2.54113e-07,10.543,0.0107783
2.559,3.90944e-08,0.0652554,0.153471,9.63399e-09,-1.45885e-09,0.00549238,0.347446,2.52446e-07,10.543,0.0107783
2.56,3.88378e-08,0.0652554,0.153537,9.5708e-09,-1.44928e-09,0.00549238,0.347446,2.50789e-07,10.543,0.0107783
2.561,3.85829e-08,0.0652554,0.153602,9.50803e-09,-1.43977e-09,0.00549238,0.347446,2.49143e-07,10.543,0.0107783
2.562,3.83296e-08,0.0652554,0.153667,9.44567e-09,-1.43032e-09,0.00549238,0.347446,2.47507e-07,10.543,0.0107783
2.563,3.8078e-08,0.0652554,0.153732,9.3837e-09,-1.42094e-09,0.00549238,0.347446,2.45883e-07,10.543,0.0107783
2.564,3.78281e-08,0.0652554,0.153798,9.32216e-09,-1.41162e-09,0.00549238,0.347446,2.44269e-07,10.543,0.0107783
2.565,3.75798e-08,0.0652554,0.153863,9.26102e-09,-1.40236e-09,0.00549238,0.347446,2.42666e-07,10.543,0.0107783
2.566,3.73332e-08,0.0652554,0.153928,9.20028e-09,-1.39316e-09,0.00549238,0.347446,2.41073e-07,10.543,0.0107783
2.567,3.70881e-08,0.0652554,0.153993,9.13993e-09,-1.38402e-09,0.00549238,0.347446,2.39491e-07,10.543,0.0107783
2.568,3.68447e-08,0.0652554,0.154059,9.07998e-09,-1.37494e-09,0.00549238,0.347446,2.37919e-07,10.543,0.0107783
2.569,3.66029e-08,0.0652554,0.154124,9.02042e-09,-1.36592e-09,0.00549238,0.347446,2.36357e-07,10.543,0.0107783
2.57,3.63626e-08,0.0652554,0.154189,8.96126e-09,-1.35696e-09,0.00549238,0.347446,2.34806e-07,10.543,0.0107783
2.571,3.6124e-08,0.0652554,0.154254,8.90248e-09,-1.34805e-09,0.00549238,0.347446,2.33265e-07,10.543,0.0107783
2.572,3.58869e-08,0.0652554,0.15432,8.84409e-09,-1.33921e-09,0.00549238,0.347446,2.31733e-07,10.543,0.0107783
2.573,3.56513e-08,0.0652554,0.154385,8.78609e-09,-1.33042e-09,0.00549238,0.347446,2.30212e-07,10.543,0.0107783
2.574,3.54173e-08,0.0652554,0.15445,8.72845e-09,-1.32169e-09,0.00549238,0.347446,2.28701e-07,10.543,0.0107783
2.575,3.51848e-08,0.0652554,0.154515,8.6712e-09,-1.31302e-09,0.00549238,0.347446,2.272e-07,10.543,0.0107783
2.576,3.49539e-08,0.0652554,0.154581,8.61432e-09,-1.30441e-09,0.00549238,0.347446,2.25709e-07,10.543,0.0107783
2.577,3.47245e-08,0.0652554,0.154646,8.55782e-09,-1.29585e-09,0.00549238,0.347446,2.24228e-07,10.543,0.0107783
2.578,3.44966e-08,0.0652554,0.154711,8.50169e-09,-1.28735e-09,0.00549238,0.347446,2.22756e-07,10.543,0.0107783
2.579,3.42701e-08,0.0652554,0.154776,8.44593e-09,-1.2789e-09,0.00549238,0.347446,2.21294e-07,10.543,0.0107783
2.58,3.40452e-08,0.0652554,0.154842,8.39053e-09,-1.27051e-09,0.00549238,0.347446,2.19841e-07,10.543,0.0107783
2.581,3.38217e-08,0.0652554,0.154907,8.3355e-09,-1.26218e-09,0.00549238,0.347446,2.18398e-07,10.543,0.0107783
2.582,3.35998e-08,0.0652554,0.154972,8.28082e-09,-1.2539e-09,0.00549238,0.347446,2.16965e-07,10.543,0.0107783
2.583,3.33792e-08,0.0652554,0.155037,8.2265e-09,-1.24567e-09,0.00549238,0.347446,2.15541e-07,10.543,0.0107783
2.584,3.31601e-08,0.0652554,0.155103,8.17254e-09,-1.2375e-09,0.00549238,0.347446,2.14126e-07,10.543,0.0107783
2.585,3.29425e-08,0.0652554,0.155168,8.11894e-09,-1.22938e-09,0.00549238,0.347446,2.12721e-07,10.543,0.0107783
2.586,3.27263e-08,0.0652554,0.155233,8.06568e-09,-1.22131e-09,0.00549238,0.347446,2.11325e-07,10.543,0.0107783
2.587,3.25115e-08,0.0652554,0.155298,8.01278e-09,-1.2133e-09,0.00549238,0.347446,2.09937e-07,10.543,0.0107783
2.588,3.22981e-08,0.0652554,0.155364,7.96022e-09,-1.20534e-09,0.00549238,0.347446,2.0856e-07,10.543,0.0107783
2.589,3.20861e-08,0.0652554,0.155429,7.90801e-09,-1.19743e-09,0.00549238,0.347446,2.07191e-07,10.543,0.0107783
2.59,3.18755e-08,0.0652554,0.155494,7.85614e-09,-1.18958e-09,0.00549238,0.347446,2.05831e-07,10.543,0.0107783
2.591,3.16663e-08,0.0652554,0.155559,7.8046e-09,-1.18177e-09,0.00549238,0.347446,2.0448e-07,10.543,0.0107783
2.592,3.14584e-08,0.0652554,0.155625,7.75341e-09,-1.17402e-09,0.00549238,0.347446,2.03138e-07,10.543,0.0107783
2.593,3.12519e-08,0.0652554,0.15569,7.70256e-09,-1.16631e-09,0.00549238,0.347446,2.01804e-07,10.543,0.0107783
2.594,3.10468e-08,0.0652554,0.155755,7.65203e-09,-1.15866e-09,0.00549238,0.347446,2.0048e-07,10.543,0.0107783
2.595,3.0843e-08,0.0652554,0.15582,7.60184e-09,-1.15106e-09,0.00549238,0.347446,1.99164e-07,10.543,0.0107783
2.596,3.06406e-08,0.0652554,0.155886,7.55198e-09,-1.14351e-09,0.00549238,0.347446,1.97857e-07,10.543,0.0107783
2.597,3.04395e-08,0.0652554,0.155951,7.50243e-09,-1.13601e-09,0.00549238,0.347446,1.96558e-07,10.543,0.0107783
2.598,3.02397e-08,0.0652554,0.156016,7.45323e-09,-1.12855e-09,0.00549238,0.347446,1.95268e-07,10.543,0.0107783
2.599,3.00412e-08,0.0652554,0.156082,7.40434e-09,-1.12115e-09,0.00549238,0.347446,1.93986e-07,10.543,0.0107783
2.6,2.9844e-08,0.0652554,0.156147,7.35577e-09,-1.11379e-09,0.00549238,0.347446,1.92713e-07,10.543,0.0107783
2.601,2.96481e-08,0.0652554,0.156212,7.30752e-09,-1.10649e-09,0.00549238,0.347446,1.91448e-07,10.543,0.0107783
2.602,2.94535e-08,0.0652554,0.156277,7.25958e-09,-1.09923e-09,0.00549238,0.347446,1.90191e-07,10.543,0.0107783
2.603,2.92602e-08,0.0652554,0.156343,7.21197e-09,-1.09201e-09,0.00549238,0.347446,1.88943e-07,10.543,0.0107783
2.604,2.90682e-08,0.0652554,0.156408,7.16466e-09,-1.08485e-09,0.00549238,0.347446,1.87703e-07,10.543,0.0107783
2.605,2.88774e-08,0.0652554,0.156473,7.11766e-09,-1.07773e-09,0.00549238,0.347446,1.86471e-07,10.543,0.0107783
2.606,2.86878e-08,0.0652554,0.156538,7.07097e-09,-1.07066e-09,0.00549238,0.347446,1.85247e-07,10.543,0.0107783
2.607,2.84995e-08,0.0652554,0.156604,7.02459e-09,-1.06364e-09,0.00549238,0.347446,1.84031e-07,10.543,0.0107783
2.608,2.83125e-08,0.0652554,0.156669,6.97851e-09,-1.05666e-09,0.00549238,0.347446,1.82823e-07,10.543,0.0107783
2.609,2.81267e-08,0.0652554,0.156734,6.93273e-09,-1.04973e-09,0.00549238,0.347446,1.81623e-07,10.543,0.0107783
2.61,2.7942e-08,0.0652554,0.156799,6.88726e-09,-1.04284e-09,0.00549238,0.347446,1.80431e-07,10.543,0.0107783
2.611,2.77586e-08,0.0652554,0.156865,6.84208e-09,-1.036e-09,0.00549238,0.347446,1.79247e-07,10.543,0.0107783
2.612,2.75764e-08,0.0652554,0.15693,6.7972e-09,-1.0292e-09,0.00549238,0.347446,1.7807e-07,10.543,0.0107783
2.613,2.73954e-08,0.0652554,0.156995,6.75261e-09,-1.02245e-09,0.00549238,0.347446,1.76902e-07,10.543,0.0107783
2.614,2.72156e-08,0.0652554,0.15706,6.70832e-09,-1.01574e-09,0.00549238,0.347446,1.75741e-07,10.543,0.0107783
2.615,2.7037e-08,0.0652554,0.157126,6.66431e-09,-1.00907e-09,0.00549238,0.347446,1.74587e-07,10.543,0.0107783
2.616,2.68595e-08,0.0652554,0.157191,6.62059e-09,-1.00245e-09,0.00549238,0.347446,1.73441e-07,10.543,0.0107783
2.617,2.66832e-08,0.0652554,0.157256,6.57717e-09,-9.95876e-10,0.00549238,0.347446,1.72303e-07,10.543,0.0107783
2.618,2.65081e-08,0.0652554,0.157321,6.53402e-09,-9.89342e-10,0.00549238,0.347446,1.71172e-07,10.543,0.0107783
2.619,2.63341e-08,0.0652554,0.157387,6.49116e-09,-9.8285e-10,0.00549238,0.347446,1.70048e-07,10.543,0.0107783
2.62,2.61613e-08,0.0652554,0.157452,6.44858e-09,-9.76402e-10,0.00549238,0.347446,1.68932e-07,10.543,0.0107783
2.621,2.59896e-08,0.0652554,0.157517,6.40628e-09,-9.69996e-10,0.00549238,0.347446,1.67823e-07,10.543,0.0107783
2.622,2.5819e-08,0.0652554,0.157582,6.36425e-09,-9.63631e-10,0.00549238,0.347446,1.66722e-07,10.543,0.0107783
2.623,2.56495e-08,0.0652554,0.157648,6.3225e-09,-9.57309e-10,0.00549238,0.347446,1.65628e-07,10.543,0.0107783
2.624,2.54812e-08,0.0652554,0.157713,6.28103e-09,-9.51028e-10,0.00549238,0.347446,1.6454e-07,10.543,0.0107783
2.625,2.53139e-08,0.0652554,0.157778,6.23984e-09,-9.44788e-10,0.00549238,0.347446,1.6346e-07,10.543,0.0107783
2.626,2.51478e-08,0.0652554,0.157843,6.19889e-09,-9.38589e-10,0.00549238,0.347446,1.62388e-07,10.543,0.0107783
2.627,2.49827e-08,0.0652554,0.157909,6.15823e-09,-9.32431e-10,0.00549238,0.347446,1.61322e-07,10.543,0.0107783
2.628,2.48187e-08,0.0652554,0.157974,6.11784e-09,-9.26313e-10,0.00549238,0.347446,1.60263e-07,10.543,0.0107783
2.629,2.46558e-08,0.0652554,0.158039,6.07771e-09,-9.20235e-10,0.00549238,0.347446,1.59211e-07,10.543,0.0107783
2.63,2.4494e-08,0.0652554,0.158104,6.03784e-09,-9.14197e-10,0.00549238,0.347446,1.58166e-07,10.543,0.0107783
2.631,2.43332e-08,0.0652554,0.15817,5.99823e-09,-9.08199e-10,0.00549238,0.347446,1.57128e-07,10.543,0.0107783
2.632,2.41735e-08,0.0652554,0.158235,5.95887e-09,-9.0224e-10,0.00549238,0.347446,1.56096e-07,10.543,0.0107783
2.633,2.40148e-08,0.0652554,0.1583,5.91979e-09,-8.96321e-10,0.00549238,0.347446,1.55072e-07,10.543,0.0107783
2.634,2.38572e-08,0.0652554,0.158365,5.88096e-09,-8.9044e-10,0.00549238,0.347446,1.54054e-07,10.543,0.0107783
2.635,2.37006e-08,0.0652554,0.158431,5.84237e-09,-8.84597e-10,0.00549238,0.347446,1.53043e-07,10.543,0.0107783
2.636,2.35451e-08,0.0652554,0.158496,5.80405e-09,-8.78793e-10,0.00549238,0.347446,1.52038e-07,10.543,0.0107783
2.637,2.33905e-08,0.0652554,0.158561,5.76598e-09,-8.73027e-10,0.00549238,0.347446,1.51041e-07,10.543,0.0107783
2.638,2.3237e-08,0.0652554,0.158626,5.72815e-09,-8.67299e-10,0.00549238,0.347446,1.50049e-07,10.543,0.0107783
2.639,2.30845e-08,0.0652554,0.158692,5.69057e-09,-8.61608e-10,0.00549238,0.347446,1.49064e-07,10.543,0.0107783
2.64,2.2933e-08,0.0652554,0.158757,5.65325e-09,-8.55955e-10,0.00549238,0.347446,1.48086e-07,10.543,0.0107783
2.641,2.27824e-08,0.0652554,0.158822,5.61616e-09,-8.50339e-10,0.00549238,0.347446,1.47114e-07,10.543,0.0107783
2.642,2.26329e-08,0.0652554,0.158887,5.57932e-09,-8.4476e-10,0.00549238,0.347446,1.46148e-07,10.543,0.0107783
2.643,2.24844e-08,0.0652554,0.158953,5.54272e-09,-8.39217e-10,0.00549238,0.347446,1.45189e-07,10.543,0.0107783
2.644,2.23368e-08,0.0652554,0.159018,5.50636e-09,-8.33711e-10,0.00549238,0.347446,1.44236e-07,10.543,0.0107783
2.645,2.21902e-08,0.0652554,0.159083,5.47024e-09,-8.2824e-10,0.00549238,0.347446,1.43289e-07,10.543,0.0107783
2.646,2.20445e-08,0.0652554,0.159149,5.43435e-09,-8.22806e-10,0.00549238,0.347446,1.42349e-07,10.543,0.0107783
2.647,2.18998e-08,0.0652554,0.159214,5.3987e-09,-8.17407e-10,0.00549238,0.347446,1.41415e-07,10.543,0.0107783
2.648,2.17561e-08,0.0652554,0.159279,5.36329e-09,-8.12044e-10,0.00549238,0.347446,1.40486e-07,10.543,0.0107783
2.649,2.16133e-08,0.0652554,0.159344,5.3281e-09,-8.06716e-10,0.00549238,0.347446,1.39564e-07,10.543,0.0107783
2.65,2.14714e-08,0.0652554,0.15941,5.29314e-09,-8.01423e-10,0.00549238,0.347446,1.38648e-07,10.543,0.0107783
2.651,2.13305e-08,0.0652554,0.159475,5.25843e-09,-7.96164e-10,0.00549238,0.347446,1.37738e-07,10.543,0.0107783
2.652,2.11905e-08,0.0652554,0.15954,5.22393e-09,-7.9094e-10,0.00549238,0.347446,1.36834e-07,10.543,0.0107783
2.653,2.10514e-08,0.0652554,0.159605,5.18966e-09,-7.85751e-10,0.00549238,0.347446,1.35936e-07,10.543,0.0107783
2.654,2.09132e-08,0.0652554,0.159671,5.15561e-09,-7.80595e-10,0.00549238,0.347446,1.35044e-07,10.543,0.0107783
2.655,2.0776e-08,0.0652554,0.159736,5.12179e-09,-7.75473e-10,0.00549238,0.347446,1.34157e-07,10.543,0.0107783
2.656,2.06396e-08,0.0652554,0.159801,5.08819e-09,-7.70385e-10,0.00549238,0.347446,1.33277e-07,10.543,0.0107783
2.657,2.05041e-08,0.0652554,0.159866,5.05481e-09,-7.6533e-10,0.00549238,0.347446,1.32402e-07,10.543,0.0107783
2.658,2.03695e-08,0.0652554,0.159932,5.02165e-09,-7.60309e-10,0.00549238,0.347446,1.31533e-07,10.543,0.0107783
2.659,2.02358e-08,0.0652554,0.159997,4.98871e-09,-7.5532e-10,0.00549238,0.347446,1.3067e-07,10.543,0.0107783
2.66,2.0103e-08,0.0652554,0.160062,4.95599e-09,-7.50364e-10,0.00549238,0.347446,1.29812e-07,10.543,0.0107783
2.661,1.99711e-08,0.0652554,0.160127,4.92347e-09,-7.45441e-10,0.00549238,0.347446,1.2896e-07,10.543,0.0107783
2.662,1.984e-08,0.0652554,0.160193,4.89116e-09,-7.40549e-10,0.00549238,0.347446,1.28114e-07,10.543,0.0107783
2.663,1.97098e-08,0.0652554,0.160258,4.85908e-09,-7.3569e-10,0.00549238,0.347446,1.27273e-07,10.543,0.0107783
2.664,1.95804e-08,0.0652554,0.160323,4.8272e-09,-7.30863e-10,0.00549238,0.347446,1.26437e-07,10.543,0.0107783
2.665,1.94519e-08,0.0652554,0.160388,4.79553e-09,-7.26068e-10,0.00549238,0.347446,1.25607e-07,10.543,0.0107783
2.666,1.93242e-08,0.0652554,0.160454,4.76408e-09,-7.21304e-10,0.00549238,0.347446,1.24783e-07,10.543,0.0107783
2.667,1.91974e-08,0.0652554,0.160519,4.73282e-09,-7.16571e-10,0.00549238,0.347446,1.23964e-07,10.543,0.0107783
2.668,1.90714e-08,0.0652554,0.160584,4.70177e-09,-7.11869e-10,0.00549238,0.347446,1.2315e-07,10.543,0.0107783
2.669,1.89462e-08,0.0652554,0.160649,4.67093e-09,-7.07198e-10,0.00549238,0.347446,1.22342e-07,10.543,0.0107783
2.67,1.88218e-08,0.0652554,0.160715,4.64029e-09,-7.02558e-10,0.00549238,0.347446,1.21539e-07,10.543,0.0107783
2.671,1.86983e-08,0.0652554,0.16078,4.60984e-09,-6.97948e-10,0.00549238,0.347446,1.20741e-07,10.543,0.0107783
2.672,1.85756e-08,0.0652554,0.160845,4.57959e-09,-6.93368e-10,0.00549238,0.347446,1.19949e-07,10.543,0.0107783
2.673,1.84537e-08,0.0652554,0.16091,4.54955e-09,-6.88819e-10,0.00549238,0.347446,1.19161e-07,10.543,0.0107783
2.674,1.83325e-08,0.0652554,0.160976,4.51971e-09,-6.84299e-10,0.00549238,0.347446,1.18379e-07,10.543,0.0107783
2.675,1.82122e-08,0.0652554,0.161041,4.49006e-09,-6.79809e-10,0.00549238,0.347446,1.17602e-07,10.543,0.0107783
2.676,1.80927e-08,0.0652554,0.161106,4.4606e-09,-6.75348e-10,0.00549238,0.347446,1.1683e-07,10.543,0.0107783
2.677,1.79739e-08,0.0652554,0.161171,4.43134e-09,-6.70917e-10,0.00549238,0.347446,1.16064e-07,10.543,0.0107783
2.678,1.78559e-08,0.0652554,0.161237,4.40227e-09,-6.66515e-10,0.00549238,0.347446,1.15302e-07,10.543,0.0107783
2.679,1.77387e-08,0.0652554,0.161302,4.37339e-09,-6.62141e-10,0.00549238,0.347446,1.14545e-07,10.543,0.0107783
2.68,1.76223e-08,0.0652554,0.161367,4.34469e-09,-6.57797e-10,0.00549238,0.347446,1.13793e-07,10.543,0.0107783
2.681,1.75066e-08,0.0652554,0.161432,4.31619e-09,-6.53481e-10,0.00549238,0.347446,1.13046e-07,10.543,0.0107783
2.682,1.73917e-08,0.0652554,0.161498,4.28787e-09,-6.49193e-10,0.00549238,0.347446,1.12304e-07,10.543,0.0107783
2.683,1.72776e-08,0.0652554,0.161563,4.25974e-09,-6.44933e-10,0.00549238,0.347446,1.11567e-07,10.543,0.0107783
2.684,1.71642e-08,0.0652554,0.161628,4.23179e-09,-6.40701e-10,0.00549238,0.347446,1.10835e-07,10.543,0.0107783
2.685,1.70515e-08,0.0652554,0.161693,4.20403e-09,-6.36497e-10,0.00549238,0.347446,1.10107e-07,10.543,0.0107783
2.686,1.69396e-08,0.0652554,0.161759,4.17646e-09,-6.32321e-10,0.00549238,0.347446,1.09385e-07,10.543,0.0107783
2.687,1.68284e-08,0.0652554,0.161824,4.14905e-09,-6.28172e-10,0.00549238,0.347446,1.08667e-07,10.543,0.0107783
2.688,1.6718e-08,0.0652554,0.161889,4.12184e-09,-6.2405e-10,0.00549238,0.347446,1.07953e-07,10.543,0.0107783
2.689,1.66082e-08,0.0652554,0.161954,4.09479e-09,-6.19955e-10,0.00549238,0.347446,1.07245e-07,10.543,0.0107783
2.69,1.64992e-08,0.0652554,0.16202,4.06793e-09,-6.15887e-10,0.00549238,0.347446,1.06541e-07,10.543,0.0107783
2.691,1.63909e-08,0.0652554,0.162085,4.04124e-09,-6.11846e-10,0.00549238,0.347446,1.05842e-07,10.543,0.0107783
2.692,1.62833e-08,0.0652554,0.16215,4.01473e-09,-6.07831e-10,0.00549238,0.347446,1.05147e-07,10.543,0.0107783
2.693,1.61765e-08,0.0652554,0.162216,3.98838e-09,-6.03843e-10,0.00549238,0.347446,1.04457e-07,10.543,0.0107783
2.694,1.60703e-08,0.0652554,0.162281,3.96222e-09,-5.9988e-10,0.00549238,0.347446,1.03771e-07,10.543,0.0107783
2.695,1.59648e-08,0.0652554,0.162346,3.93623e-09,-5.95944e-10,0.00549238,0.347446,1.0309e-07,10.543,0.0107783
2.696,1.586e-08,0.0652554,0.162411,3.9104e-09,-5.92034e-10,0.00549238,0.347446,1.02413e-07,10.543,0.0107783
2.697,1.57559e-08,0.0652554,0.162477,3.88474e-09,-5.88149e-10,0.00549238,0.347446,1.01741e-07,10.543,0.0107783
2.698,1.56525e-08,0.0652554,0.162542,3.85926e-09,-5.8429e-10,0.00549238,0.347446,1.01073e-07,10.543,0.0107783
2.699,1.55498e-08,0.0652554,0.162607,3.83394e-09,-5.80456e-10,0.00549238,0.347446,1.0041e-07,10.543,0.0107783
2.7,1.54477e-08,0.0652554,0.162672,3.80878e-09,-5.76647e-10,0.00549238,0.347446,9.9751e-08,10.543,0.0107783
2.701,1.53463e-08,0.0652554,0.162738,3.7838e-09,-5.72863e-10,0.00549238,0.347446,9.90963e-08,10.543,0.0107783
2.702,1.52456e-08,0.0652554,0.162803,3.75897e-09,-5.69104e-10,0.00549238,0.347446,9.84458e-08,10.543,0.0107783
